,xptsreach,yptsreach,zptsreach
53,-851.8001387526416,583.4429449357242,1077.943099804344
54,-851.8001387526416,750.1409292030739,-10.71533333064798
55,-851.8001387526416,750.1409292030739,110.24671479546225
56,-851.8001387526416,750.1409292030739,231.2087629215725
57,-851.8001387526416,750.1409292030739,352.1708110476827
58,-851.8001387526416,750.1409292030739,473.13285917379295
59,-851.8001387526416,750.1409292030739,594.0949072999031
60,-851.8001387526416,750.1409292030739,715.0569554260135
61,-851.8001387526416,750.1409292030739,836.0190035521236
62,-851.8001387526416,750.1409292030739,956.9810516782338
63,-851.8001387526416,750.1409292030739,1077.943099804344
64,-757.155678891237,-750.1409292030739,-10.71533333064798
65,-757.155678891237,-750.1409292030739,110.24671479546225
66,-757.155678891237,-750.1409292030739,231.2087629215725
67,-757.155678891237,-750.1409292030739,352.1708110476827
68,-757.155678891237,-750.1409292030739,473.13285917379295
69,-757.155678891237,-750.1409292030739,594.0949072999031
70,-757.155678891237,-750.1409292030739,715.0569554260135
71,-757.155678891237,-750.1409292030739,836.0190035521236
72,-757.155678891237,-750.1409292030739,956.9810516782338
73,-757.155678891237,-750.1409292030739,1077.943099804344
74,-757.155678891237,-583.4429449357242,594.0949072999031
75,-757.155678891237,-583.4429449357242,715.0569554260135
76,-757.155678891237,-583.4429449357242,836.0190035521236
77,-757.155678891237,-583.4429449357242,956.9810516782338
78,-757.155678891237,-583.4429449357242,1077.943099804344
79,-757.155678891237,-416.7449606683744,715.0569554260135
80,-757.155678891237,-416.7449606683744,836.0190035521236
81,-757.155678891237,-416.7449606683744,956.9810516782338
82,-757.155678891237,-416.7449606683744,1077.943099804344
83,-757.155678891237,-250.0469764010246,836.0190035521236
84,-757.155678891237,-250.0469764010246,956.9810516782338
85,-757.155678891237,-250.0469764010246,1077.943099804344
86,-757.155678891237,-83.34899213367487,956.9810516782338
87,-757.155678891237,-83.34899213367487,1077.943099804344
88,-757.155678891237,83.34899213367487,956.9810516782338
89,-757.155678891237,83.34899213367487,1077.943099804344
90,-757.155678891237,250.04697640102472,836.0190035521236
91,-757.155678891237,250.04697640102472,956.9810516782338
92,-757.155678891237,250.04697640102472,1077.943099804344
93,-757.155678891237,416.74496066837446,715.0569554260135
94,-757.155678891237,416.74496066837446,836.0190035521236
95,-757.155678891237,416.74496066837446,956.9810516782338
96,-757.155678891237,416.74496066837446,1077.943099804344
97,-757.155678891237,583.4429449357242,594.0949072999031
98,-757.155678891237,583.4429449357242,715.0569554260135
99,-757.155678891237,583.4429449357242,836.0190035521236
100,-757.155678891237,583.4429449357242,956.9810516782338
101,-757.155678891237,583.4429449357242,1077.943099804344
102,-757.155678891237,750.1409292030739,-10.71533333064798
103,-757.155678891237,750.1409292030739,110.24671479546225
104,-757.155678891237,750.1409292030739,231.2087629215725
105,-757.155678891237,750.1409292030739,352.1708110476827
106,-757.155678891237,750.1409292030739,473.13285917379295
107,-757.155678891237,750.1409292030739,594.0949072999031
108,-757.155678891237,750.1409292030739,715.0569554260135
109,-757.155678891237,750.1409292030739,836.0190035521236
110,-757.155678891237,750.1409292030739,956.9810516782338
111,-757.155678891237,750.1409292030739,1077.943099804344
112,-662.5112190298323,-750.1409292030739,-10.71533333064798
113,-662.5112190298323,-750.1409292030739,473.13285917379295
114,-662.5112190298323,-750.1409292030739,594.0949072999031
115,-662.5112190298323,-750.1409292030739,715.0569554260135
116,-662.5112190298323,-750.1409292030739,836.0190035521236
117,-662.5112190298323,-750.1409292030739,956.9810516782338
118,-662.5112190298323,-750.1409292030739,1077.943099804344
119,-662.5112190298323,-583.4429449357242,715.0569554260135
120,-662.5112190298323,-583.4429449357242,836.0190035521236
121,-662.5112190298323,-583.4429449357242,956.9810516782338
122,-662.5112190298323,-583.4429449357242,1077.943099804344
123,-662.5112190298323,-416.7449606683744,836.0190035521236
124,-662.5112190298323,-416.7449606683744,956.9810516782338
125,-662.5112190298323,-416.7449606683744,1077.943099804344
126,-662.5112190298323,-250.0469764010246,956.9810516782338
127,-662.5112190298323,-250.0469764010246,1077.943099804344
128,-662.5112190298323,-83.34899213367487,956.9810516782338
129,-662.5112190298323,-83.34899213367487,1077.943099804344
130,-662.5112190298323,83.34899213367487,956.9810516782338
131,-662.5112190298323,83.34899213367487,1077.943099804344
132,-662.5112190298323,250.04697640102472,956.9810516782338
133,-662.5112190298323,250.04697640102472,1077.943099804344
134,-662.5112190298323,416.74496066837446,836.0190035521236
135,-662.5112190298323,416.74496066837446,956.9810516782338
136,-662.5112190298323,416.74496066837446,1077.943099804344
137,-662.5112190298323,583.4429449357242,715.0569554260135
138,-662.5112190298323,583.4429449357242,836.0190035521236
139,-662.5112190298323,583.4429449357242,956.9810516782338
140,-662.5112190298323,583.4429449357242,1077.943099804344
141,-662.5112190298323,750.1409292030739,-10.71533333064798
142,-662.5112190298323,750.1409292030739,473.13285917379295
143,-662.5112190298323,750.1409292030739,594.0949072999031
144,-662.5112190298323,750.1409292030739,715.0569554260135
145,-662.5112190298323,750.1409292030739,836.0190035521236
146,-662.5112190298323,750.1409292030739,956.9810516782338
147,-662.5112190298323,750.1409292030739,1077.943099804344
148,-567.8667591684277,-750.1409292030739,594.0949072999031
149,-567.8667591684277,-750.1409292030739,715.0569554260135
150,-567.8667591684277,-750.1409292030739,836.0190035521236
151,-567.8667591684277,-750.1409292030739,956.9810516782338
152,-567.8667591684277,-750.1409292030739,1077.943099804344
153,-567.8667591684277,-583.4429449357242,836.0190035521236
154,-567.8667591684277,-583.4429449357242,956.9810516782338
155,-567.8667591684277,-583.4429449357242,1077.943099804344
156,-567.8667591684277,-416.7449606683744,956.9810516782338
157,-567.8667591684277,-416.7449606683744,1077.943099804344
158,-567.8667591684277,-250.0469764010246,1077.943099804344
159,-567.8667591684277,-83.34899213367487,1077.943099804344
160,-567.8667591684277,83.34899213367487,1077.943099804344
161,-567.8667591684277,250.04697640102472,1077.943099804344
162,-567.8667591684277,416.74496066837446,956.9810516782338
163,-567.8667591684277,416.74496066837446,1077.943099804344
164,-567.8667591684277,583.4429449357242,836.0190035521236
165,-567.8667591684277,583.4429449357242,956.9810516782338
166,-567.8667591684277,583.4429449357242,1077.943099804344
167,-567.8667591684277,750.1409292030739,594.0949072999031
168,-567.8667591684277,750.1409292030739,715.0569554260135
169,-567.8667591684277,750.1409292030739,836.0190035521236
170,-567.8667591684277,750.1409292030739,956.9810516782338
171,-567.8667591684277,750.1409292030739,1077.943099804344
172,-473.2222993070231,-750.1409292030739,715.0569554260135
173,-473.2222993070231,-750.1409292030739,836.0190035521236
174,-473.2222993070231,-750.1409292030739,956.9810516782338
175,-473.2222993070231,-750.1409292030739,1077.943099804344
176,-473.2222993070231,-583.4429449357242,956.9810516782338
177,-473.2222993070231,-583.4429449357242,1077.943099804344
178,-473.2222993070231,-416.7449606683744,1077.943099804344
179,-473.2222993070231,-250.0469764010246,1077.943099804344
180,-473.2222993070231,-83.34899213367487,1077.943099804344
181,-473.2222993070231,83.34899213367487,1077.943099804344
182,-473.2222993070231,250.04697640102472,1077.943099804344
183,-473.2222993070231,416.74496066837446,1077.943099804344
184,-473.2222993070231,583.4429449357242,956.9810516782338
185,-473.2222993070231,583.4429449357242,1077.943099804344
186,-473.2222993070231,750.1409292030739,715.0569554260135
187,-473.2222993070231,750.1409292030739,836.0190035521236
188,-473.2222993070231,750.1409292030739,956.9810516782338
189,-473.2222993070231,750.1409292030739,1077.943099804344
190,-378.57783944561845,-750.1409292030739,836.0190035521236
191,-378.57783944561845,-750.1409292030739,956.9810516782338
192,-378.57783944561845,-750.1409292030739,1077.943099804344
193,-378.57783944561845,-583.4429449357242,956.9810516782338
194,-378.57783944561845,-583.4429449357242,1077.943099804344
195,-378.57783944561845,-416.7449606683744,1077.943099804344
196,-378.57783944561845,-250.0469764010246,1077.943099804344
197,-378.57783944561845,250.04697640102472,1077.943099804344
198,-378.57783944561845,416.74496066837446,1077.943099804344
199,-378.57783944561845,583.4429449357242,956.9810516782338
200,-378.57783944561845,583.4429449357242,1077.943099804344
201,-378.57783944561845,750.1409292030739,836.0190035521236
202,-378.57783944561845,750.1409292030739,956.9810516782338
203,-378.57783944561845,750.1409292030739,1077.943099804344
204,-283.93337958421387,-750.1409292030739,836.0190035521236
205,-283.93337958421387,-750.1409292030739,956.9810516782338
206,-283.93337958421387,-750.1409292030739,1077.943099804344
207,-283.93337958421387,-583.4429449357242,956.9810516782338
208,-283.93337958421387,-583.4429449357242,1077.943099804344
209,-283.93337958421387,-416.7449606683744,1077.943099804344
210,-283.93337958421387,416.74496066837446,1077.943099804344
211,-283.93337958421387,583.4429449357242,1077.943099804344
212,-283.93337958421387,750.1409292030739,836.0190035521236
213,-283.93337958421387,750.1409292030739,956.9810516782338
214,-283.93337958421387,750.1409292030739,1077.943099804344
215,-189.28891972280917,-750.1409292030739,836.0190035521236
216,-189.28891972280917,-750.1409292030739,956.9810516782338
217,-189.28891972280917,-750.1409292030739,1077.943099804344
218,-189.28891972280917,-583.4429449357242,1077.943099804344
219,-189.28891972280917,583.4429449357242,1077.943099804344
220,-189.28891972280917,750.1409292030739,836.0190035521236
221,-189.28891972280917,750.1409292030739,956.9810516782338
222,-189.28891972280917,750.1409292030739,1077.943099804344
223,-94.64445986140458,-750.1409292030739,836.0190035521236
224,-94.64445986140458,-750.1409292030739,956.9810516782338
225,-94.64445986140458,-750.1409292030739,1077.943099804344
226,-94.64445986140458,-583.4429449357242,1077.943099804344
227,-94.64445986140458,583.4429449357242,1077.943099804344
228,-94.64445986140458,750.1409292030739,836.0190035521236
229,-94.64445986140458,750.1409292030739,956.9810516782338
230,-94.64445986140458,750.1409292030739,1077.943099804344
231,0.0,-750.1409292030739,836.0190035521236
232,0.0,-750.1409292030739,956.9810516782338
233,0.0,-750.1409292030739,1077.943099804344
234,0.0,-583.4429449357242,1077.943099804344
235,0.0,583.4429449357242,1077.943099804344
236,0.0,750.1409292030739,956.9810516782338
237,0.0,750.1409292030739,1077.943099804344
