,xptsreach,yptsreach,zptsreach
53,-851.8001387526416,583.4429449357242,715.0569554260135
54,-851.8001387526416,583.4429449357242,836.0190035521236
55,-851.8001387526416,583.4429449357242,956.9810516782338
56,-851.8001387526416,583.4429449357242,1077.943099804344
57,-851.8001387526416,750.1409292030739,-10.71533333064798
58,-851.8001387526416,750.1409292030739,110.24671479546225
59,-851.8001387526416,750.1409292030739,231.2087629215725
60,-851.8001387526416,750.1409292030739,352.1708110476827
61,-851.8001387526416,750.1409292030739,473.13285917379295
62,-851.8001387526416,750.1409292030739,594.0949072999031
63,-851.8001387526416,750.1409292030739,715.0569554260135
64,-851.8001387526416,750.1409292030739,836.0190035521236
65,-851.8001387526416,750.1409292030739,956.9810516782338
66,-851.8001387526416,750.1409292030739,1077.943099804344
67,-757.155678891237,-750.1409292030739,-10.71533333064798
68,-757.155678891237,-750.1409292030739,110.24671479546225
69,-757.155678891237,-750.1409292030739,231.2087629215725
70,-757.155678891237,-750.1409292030739,352.1708110476827
71,-757.155678891237,-750.1409292030739,473.13285917379295
72,-757.155678891237,-750.1409292030739,594.0949072999031
73,-757.155678891237,-750.1409292030739,715.0569554260135
74,-757.155678891237,-750.1409292030739,836.0190035521236
75,-757.155678891237,-750.1409292030739,956.9810516782338
76,-757.155678891237,-750.1409292030739,1077.943099804344
77,-757.155678891237,-583.4429449357242,594.0949072999031
78,-757.155678891237,-583.4429449357242,715.0569554260135
79,-757.155678891237,-583.4429449357242,836.0190035521236
80,-757.155678891237,-583.4429449357242,956.9810516782338
81,-757.155678891237,-583.4429449357242,1077.943099804344
82,-757.155678891237,-416.7449606683744,715.0569554260135
83,-757.155678891237,-416.7449606683744,836.0190035521236
84,-757.155678891237,-416.7449606683744,956.9810516782338
85,-757.155678891237,-416.7449606683744,1077.943099804344
86,-757.155678891237,-250.0469764010246,836.0190035521236
87,-757.155678891237,-250.0469764010246,956.9810516782338
88,-757.155678891237,-250.0469764010246,1077.943099804344
89,-757.155678891237,-83.34899213367487,956.9810516782338
90,-757.155678891237,-83.34899213367487,1077.943099804344
91,-757.155678891237,83.34899213367487,956.9810516782338
92,-757.155678891237,83.34899213367487,1077.943099804344
93,-757.155678891237,250.04697640102472,836.0190035521236
94,-757.155678891237,250.04697640102472,956.9810516782338
95,-757.155678891237,250.04697640102472,1077.943099804344
96,-757.155678891237,416.74496066837446,715.0569554260135
97,-757.155678891237,416.74496066837446,836.0190035521236
98,-757.155678891237,416.74496066837446,956.9810516782338
99,-757.155678891237,416.74496066837446,1077.943099804344
100,-757.155678891237,583.4429449357242,473.13285917379295
101,-757.155678891237,583.4429449357242,594.0949072999031
102,-757.155678891237,583.4429449357242,715.0569554260135
103,-757.155678891237,583.4429449357242,836.0190035521236
104,-757.155678891237,583.4429449357242,956.9810516782338
105,-757.155678891237,583.4429449357242,1077.943099804344
106,-757.155678891237,750.1409292030739,-10.71533333064798
107,-757.155678891237,750.1409292030739,110.24671479546225
108,-757.155678891237,750.1409292030739,231.2087629215725
109,-757.155678891237,750.1409292030739,352.1708110476827
110,-757.155678891237,750.1409292030739,473.13285917379295
111,-757.155678891237,750.1409292030739,594.0949072999031
112,-757.155678891237,750.1409292030739,715.0569554260135
113,-757.155678891237,750.1409292030739,836.0190035521236
114,-757.155678891237,750.1409292030739,956.9810516782338
115,-757.155678891237,750.1409292030739,1077.943099804344
116,-662.5112190298323,-750.1409292030739,352.1708110476827
117,-662.5112190298323,-750.1409292030739,473.13285917379295
118,-662.5112190298323,-750.1409292030739,594.0949072999031
119,-662.5112190298323,-750.1409292030739,715.0569554260135
120,-662.5112190298323,-750.1409292030739,836.0190035521236
121,-662.5112190298323,-750.1409292030739,956.9810516782338
122,-662.5112190298323,-750.1409292030739,1077.943099804344
123,-662.5112190298323,-583.4429449357242,715.0569554260135
124,-662.5112190298323,-583.4429449357242,836.0190035521236
125,-662.5112190298323,-583.4429449357242,956.9810516782338
126,-662.5112190298323,-583.4429449357242,1077.943099804344
127,-662.5112190298323,-416.7449606683744,836.0190035521236
128,-662.5112190298323,-416.7449606683744,956.9810516782338
129,-662.5112190298323,-416.7449606683744,1077.943099804344
130,-662.5112190298323,-250.0469764010246,956.9810516782338
131,-662.5112190298323,-250.0469764010246,1077.943099804344
132,-662.5112190298323,-83.34899213367487,956.9810516782338
133,-662.5112190298323,-83.34899213367487,1077.943099804344
134,-662.5112190298323,83.34899213367487,956.9810516782338
135,-662.5112190298323,83.34899213367487,1077.943099804344
136,-662.5112190298323,250.04697640102472,956.9810516782338
137,-662.5112190298323,250.04697640102472,1077.943099804344
138,-662.5112190298323,416.74496066837446,836.0190035521236
139,-662.5112190298323,416.74496066837446,956.9810516782338
140,-662.5112190298323,416.74496066837446,1077.943099804344
141,-662.5112190298323,583.4429449357242,715.0569554260135
142,-662.5112190298323,583.4429449357242,836.0190035521236
143,-662.5112190298323,583.4429449357242,956.9810516782338
144,-662.5112190298323,583.4429449357242,1077.943099804344
145,-662.5112190298323,750.1409292030739,-10.71533333064798
146,-662.5112190298323,750.1409292030739,352.1708110476827
147,-662.5112190298323,750.1409292030739,473.13285917379295
148,-662.5112190298323,750.1409292030739,594.0949072999031
149,-662.5112190298323,750.1409292030739,715.0569554260135
150,-662.5112190298323,750.1409292030739,836.0190035521236
151,-662.5112190298323,750.1409292030739,956.9810516782338
152,-662.5112190298323,750.1409292030739,1077.943099804344
153,-567.8667591684277,-750.1409292030739,594.0949072999031
154,-567.8667591684277,-750.1409292030739,715.0569554260135
155,-567.8667591684277,-750.1409292030739,836.0190035521236
156,-567.8667591684277,-750.1409292030739,956.9810516782338
157,-567.8667591684277,-750.1409292030739,1077.943099804344
158,-567.8667591684277,-583.4429449357242,836.0190035521236
159,-567.8667591684277,-583.4429449357242,956.9810516782338
160,-567.8667591684277,-583.4429449357242,1077.943099804344
161,-567.8667591684277,-416.7449606683744,956.9810516782338
162,-567.8667591684277,-416.7449606683744,1077.943099804344
163,-567.8667591684277,-250.0469764010246,956.9810516782338
164,-567.8667591684277,-250.0469764010246,1077.943099804344
165,-567.8667591684277,-83.34899213367487,1077.943099804344
166,-567.8667591684277,83.34899213367487,1077.943099804344
167,-567.8667591684277,250.04697640102472,1077.943099804344
168,-567.8667591684277,416.74496066837446,956.9810516782338
169,-567.8667591684277,416.74496066837446,1077.943099804344
170,-567.8667591684277,583.4429449357242,836.0190035521236
171,-567.8667591684277,583.4429449357242,956.9810516782338
172,-567.8667591684277,583.4429449357242,1077.943099804344
173,-567.8667591684277,750.1409292030739,594.0949072999031
174,-567.8667591684277,750.1409292030739,715.0569554260135
175,-567.8667591684277,750.1409292030739,836.0190035521236
176,-567.8667591684277,750.1409292030739,956.9810516782338
177,-567.8667591684277,750.1409292030739,1077.943099804344
178,-473.2222993070231,-750.1409292030739,715.0569554260135
179,-473.2222993070231,-750.1409292030739,836.0190035521236
180,-473.2222993070231,-750.1409292030739,956.9810516782338
181,-473.2222993070231,-750.1409292030739,1077.943099804344
182,-473.2222993070231,-583.4429449357242,956.9810516782338
183,-473.2222993070231,-583.4429449357242,1077.943099804344
184,-473.2222993070231,-416.7449606683744,956.9810516782338
185,-473.2222993070231,-416.7449606683744,1077.943099804344
186,-473.2222993070231,-250.0469764010246,1077.943099804344
187,-473.2222993070231,-83.34899213367487,1077.943099804344
188,-473.2222993070231,83.34899213367487,1077.943099804344
189,-473.2222993070231,250.04697640102472,1077.943099804344
190,-473.2222993070231,416.74496066837446,956.9810516782338
191,-473.2222993070231,416.74496066837446,1077.943099804344
192,-473.2222993070231,583.4429449357242,956.9810516782338
193,-473.2222993070231,583.4429449357242,1077.943099804344
194,-473.2222993070231,750.1409292030739,715.0569554260135
195,-473.2222993070231,750.1409292030739,836.0190035521236
196,-473.2222993070231,750.1409292030739,956.9810516782338
197,-473.2222993070231,750.1409292030739,1077.943099804344
198,-378.57783944561845,-750.1409292030739,836.0190035521236
199,-378.57783944561845,-750.1409292030739,956.9810516782338
200,-378.57783944561845,-750.1409292030739,1077.943099804344
201,-378.57783944561845,-583.4429449357242,956.9810516782338
202,-378.57783944561845,-583.4429449357242,1077.943099804344
203,-378.57783944561845,-416.7449606683744,1077.943099804344
204,-378.57783944561845,416.74496066837446,1077.943099804344
205,-378.57783944561845,583.4429449357242,956.9810516782338
206,-378.57783944561845,583.4429449357242,1077.943099804344
207,-378.57783944561845,750.1409292030739,836.0190035521236
208,-378.57783944561845,750.1409292030739,956.9810516782338
209,-378.57783944561845,750.1409292030739,1077.943099804344
210,-283.93337958421387,-750.1409292030739,836.0190035521236
211,-283.93337958421387,-750.1409292030739,956.9810516782338
212,-283.93337958421387,-750.1409292030739,1077.943099804344
213,-283.93337958421387,-583.4429449357242,956.9810516782338
214,-283.93337958421387,-583.4429449357242,1077.943099804344
215,-283.93337958421387,-416.7449606683744,1077.943099804344
216,-283.93337958421387,416.74496066837446,1077.943099804344
217,-283.93337958421387,583.4429449357242,956.9810516782338
218,-283.93337958421387,583.4429449357242,1077.943099804344
219,-283.93337958421387,750.1409292030739,836.0190035521236
220,-283.93337958421387,750.1409292030739,956.9810516782338
221,-283.93337958421387,750.1409292030739,1077.943099804344
222,-189.28891972280917,-750.1409292030739,836.0190035521236
223,-189.28891972280917,-750.1409292030739,956.9810516782338
224,-189.28891972280917,-750.1409292030739,1077.943099804344
225,-189.28891972280917,-583.4429449357242,1077.943099804344
226,-189.28891972280917,-416.7449606683744,1077.943099804344
227,-189.28891972280917,416.74496066837446,1077.943099804344
228,-189.28891972280917,583.4429449357242,1077.943099804344
229,-189.28891972280917,750.1409292030739,836.0190035521236
230,-189.28891972280917,750.1409292030739,956.9810516782338
231,-189.28891972280917,750.1409292030739,1077.943099804344
232,-94.64445986140458,-750.1409292030739,956.9810516782338
233,-94.64445986140458,-750.1409292030739,1077.943099804344
234,-94.64445986140458,-583.4429449357242,1077.943099804344
235,-94.64445986140458,416.74496066837446,1077.943099804344
236,-94.64445986140458,583.4429449357242,1077.943099804344
237,-94.64445986140458,750.1409292030739,956.9810516782338
238,-94.64445986140458,750.1409292030739,1077.943099804344
239,0.0,-750.1409292030739,836.0190035521236
240,0.0,-750.1409292030739,956.9810516782338
241,0.0,-750.1409292030739,1077.943099804344
242,0.0,-583.4429449357242,1077.943099804344
243,0.0,416.74496066837446,1077.943099804344
244,0.0,583.4429449357242,1077.943099804344
245,0.0,750.1409292030739,836.0190035521236
246,0.0,750.1409292030739,956.9810516782338
247,0.0,750.1409292030739,1077.943099804344
