,xptsreach,yptsreach,zptsreach
52,-851.8001387526416,250.04697640102472,1077.943099804344
53,-851.8001387526416,416.74496066837446,-10.71533333064798
54,-851.8001387526416,416.74496066837446,110.24671479546225
55,-851.8001387526416,416.74496066837446,231.2087629215725
56,-851.8001387526416,416.74496066837446,352.1708110476827
57,-851.8001387526416,416.74496066837446,473.13285917379295
58,-851.8001387526416,416.74496066837446,594.0949072999031
59,-851.8001387526416,416.74496066837446,715.0569554260135
60,-851.8001387526416,416.74496066837446,836.0190035521236
61,-851.8001387526416,416.74496066837446,956.9810516782338
62,-851.8001387526416,416.74496066837446,1077.943099804344
63,-851.8001387526416,583.4429449357242,-10.71533333064798
64,-851.8001387526416,583.4429449357242,110.24671479546225
65,-851.8001387526416,583.4429449357242,231.2087629215725
66,-851.8001387526416,583.4429449357242,352.1708110476827
67,-851.8001387526416,583.4429449357242,473.13285917379295
68,-851.8001387526416,583.4429449357242,594.0949072999031
69,-851.8001387526416,583.4429449357242,715.0569554260135
70,-851.8001387526416,583.4429449357242,836.0190035521236
71,-851.8001387526416,583.4429449357242,956.9810516782338
72,-851.8001387526416,583.4429449357242,1077.943099804344
73,-851.8001387526416,750.1409292030739,-10.71533333064798
74,-851.8001387526416,750.1409292030739,110.24671479546225
75,-851.8001387526416,750.1409292030739,231.2087629215725
76,-851.8001387526416,750.1409292030739,352.1708110476827
77,-851.8001387526416,750.1409292030739,473.13285917379295
78,-851.8001387526416,750.1409292030739,594.0949072999031
79,-851.8001387526416,750.1409292030739,715.0569554260135
80,-851.8001387526416,750.1409292030739,836.0190035521236
81,-851.8001387526416,750.1409292030739,956.9810516782338
82,-851.8001387526416,750.1409292030739,1077.943099804344
83,-757.155678891237,-750.1409292030739,-10.71533333064798
84,-757.155678891237,-750.1409292030739,110.24671479546225
85,-757.155678891237,-750.1409292030739,231.2087629215725
86,-757.155678891237,-750.1409292030739,352.1708110476827
87,-757.155678891237,-750.1409292030739,473.13285917379295
88,-757.155678891237,-750.1409292030739,594.0949072999031
89,-757.155678891237,-750.1409292030739,715.0569554260135
90,-757.155678891237,-750.1409292030739,836.0190035521236
91,-757.155678891237,-750.1409292030739,956.9810516782338
92,-757.155678891237,-750.1409292030739,1077.943099804344
93,-757.155678891237,-583.4429449357242,-10.71533333064798
94,-757.155678891237,-583.4429449357242,110.24671479546225
95,-757.155678891237,-583.4429449357242,231.2087629215725
96,-757.155678891237,-583.4429449357242,352.1708110476827
97,-757.155678891237,-583.4429449357242,473.13285917379295
98,-757.155678891237,-583.4429449357242,594.0949072999031
99,-757.155678891237,-583.4429449357242,715.0569554260135
100,-757.155678891237,-583.4429449357242,836.0190035521236
101,-757.155678891237,-583.4429449357242,956.9810516782338
102,-757.155678891237,-583.4429449357242,1077.943099804344
103,-757.155678891237,-416.7449606683744,473.13285917379295
104,-757.155678891237,-416.7449606683744,594.0949072999031
105,-757.155678891237,-416.7449606683744,715.0569554260135
106,-757.155678891237,-416.7449606683744,836.0190035521236
107,-757.155678891237,-416.7449606683744,956.9810516782338
108,-757.155678891237,-416.7449606683744,1077.943099804344
109,-757.155678891237,-250.0469764010246,715.0569554260135
110,-757.155678891237,-250.0469764010246,836.0190035521236
111,-757.155678891237,-250.0469764010246,956.9810516782338
112,-757.155678891237,-250.0469764010246,1077.943099804344
113,-757.155678891237,-83.34899213367487,715.0569554260135
114,-757.155678891237,-83.34899213367487,836.0190035521236
115,-757.155678891237,-83.34899213367487,956.9810516782338
116,-757.155678891237,-83.34899213367487,1077.943099804344
117,-757.155678891237,83.34899213367487,715.0569554260135
118,-757.155678891237,83.34899213367487,836.0190035521236
119,-757.155678891237,83.34899213367487,956.9810516782338
120,-757.155678891237,83.34899213367487,1077.943099804344
121,-757.155678891237,250.04697640102472,715.0569554260135
122,-757.155678891237,250.04697640102472,836.0190035521236
123,-757.155678891237,250.04697640102472,956.9810516782338
124,-757.155678891237,250.04697640102472,1077.943099804344
125,-757.155678891237,416.74496066837446,473.13285917379295
126,-757.155678891237,416.74496066837446,594.0949072999031
127,-757.155678891237,416.74496066837446,715.0569554260135
128,-757.155678891237,416.74496066837446,836.0190035521236
129,-757.155678891237,416.74496066837446,956.9810516782338
130,-757.155678891237,416.74496066837446,1077.943099804344
131,-757.155678891237,583.4429449357242,-10.71533333064798
132,-757.155678891237,583.4429449357242,110.24671479546225
133,-757.155678891237,583.4429449357242,231.2087629215725
134,-757.155678891237,583.4429449357242,352.1708110476827
135,-757.155678891237,583.4429449357242,473.13285917379295
136,-757.155678891237,583.4429449357242,594.0949072999031
137,-757.155678891237,583.4429449357242,715.0569554260135
138,-757.155678891237,583.4429449357242,836.0190035521236
139,-757.155678891237,583.4429449357242,956.9810516782338
140,-757.155678891237,583.4429449357242,1077.943099804344
141,-757.155678891237,750.1409292030739,-10.71533333064798
142,-757.155678891237,750.1409292030739,110.24671479546225
143,-757.155678891237,750.1409292030739,231.2087629215725
144,-757.155678891237,750.1409292030739,352.1708110476827
145,-757.155678891237,750.1409292030739,473.13285917379295
146,-757.155678891237,750.1409292030739,594.0949072999031
147,-757.155678891237,750.1409292030739,715.0569554260135
148,-757.155678891237,750.1409292030739,836.0190035521236
149,-757.155678891237,750.1409292030739,956.9810516782338
150,-757.155678891237,750.1409292030739,1077.943099804344
151,-662.5112190298323,-750.1409292030739,-10.71533333064798
152,-662.5112190298323,-750.1409292030739,110.24671479546225
153,-662.5112190298323,-750.1409292030739,231.2087629215725
154,-662.5112190298323,-750.1409292030739,352.1708110476827
155,-662.5112190298323,-750.1409292030739,473.13285917379295
156,-662.5112190298323,-750.1409292030739,594.0949072999031
157,-662.5112190298323,-750.1409292030739,715.0569554260135
158,-662.5112190298323,-750.1409292030739,836.0190035521236
159,-662.5112190298323,-750.1409292030739,956.9810516782338
160,-662.5112190298323,-750.1409292030739,1077.943099804344
161,-662.5112190298323,-583.4429449357242,473.13285917379295
162,-662.5112190298323,-583.4429449357242,594.0949072999031
163,-662.5112190298323,-583.4429449357242,715.0569554260135
164,-662.5112190298323,-583.4429449357242,836.0190035521236
165,-662.5112190298323,-583.4429449357242,956.9810516782338
166,-662.5112190298323,-583.4429449357242,1077.943099804344
167,-662.5112190298323,-416.7449606683744,715.0569554260135
168,-662.5112190298323,-416.7449606683744,836.0190035521236
169,-662.5112190298323,-416.7449606683744,956.9810516782338
170,-662.5112190298323,-416.7449606683744,1077.943099804344
171,-662.5112190298323,-250.0469764010246,836.0190035521236
172,-662.5112190298323,-250.0469764010246,956.9810516782338
173,-662.5112190298323,-250.0469764010246,1077.943099804344
174,-662.5112190298323,-83.34899213367487,836.0190035521236
175,-662.5112190298323,-83.34899213367487,956.9810516782338
176,-662.5112190298323,-83.34899213367487,1077.943099804344
177,-662.5112190298323,83.34899213367487,836.0190035521236
178,-662.5112190298323,83.34899213367487,956.9810516782338
179,-662.5112190298323,83.34899213367487,1077.943099804344
180,-662.5112190298323,250.04697640102472,836.0190035521236
181,-662.5112190298323,250.04697640102472,956.9810516782338
182,-662.5112190298323,250.04697640102472,1077.943099804344
183,-662.5112190298323,416.74496066837446,715.0569554260135
184,-662.5112190298323,416.74496066837446,836.0190035521236
185,-662.5112190298323,416.74496066837446,956.9810516782338
186,-662.5112190298323,416.74496066837446,1077.943099804344
187,-662.5112190298323,583.4429449357242,352.1708110476827
188,-662.5112190298323,583.4429449357242,473.13285917379295
189,-662.5112190298323,583.4429449357242,594.0949072999031
190,-662.5112190298323,583.4429449357242,715.0569554260135
191,-662.5112190298323,583.4429449357242,836.0190035521236
192,-662.5112190298323,583.4429449357242,956.9810516782338
193,-662.5112190298323,583.4429449357242,1077.943099804344
194,-662.5112190298323,750.1409292030739,-10.71533333064798
195,-662.5112190298323,750.1409292030739,110.24671479546225
196,-662.5112190298323,750.1409292030739,231.2087629215725
197,-662.5112190298323,750.1409292030739,352.1708110476827
198,-662.5112190298323,750.1409292030739,473.13285917379295
199,-662.5112190298323,750.1409292030739,594.0949072999031
200,-662.5112190298323,750.1409292030739,715.0569554260135
201,-662.5112190298323,750.1409292030739,836.0190035521236
202,-662.5112190298323,750.1409292030739,956.9810516782338
203,-662.5112190298323,750.1409292030739,1077.943099804344
204,-567.8667591684277,-750.1409292030739,-10.71533333064798
205,-567.8667591684277,-750.1409292030739,110.24671479546225
206,-567.8667591684277,-750.1409292030739,231.2087629215725
207,-567.8667591684277,-750.1409292030739,352.1708110476827
208,-567.8667591684277,-750.1409292030739,473.13285917379295
209,-567.8667591684277,-750.1409292030739,594.0949072999031
210,-567.8667591684277,-750.1409292030739,715.0569554260135
211,-567.8667591684277,-750.1409292030739,836.0190035521236
212,-567.8667591684277,-750.1409292030739,956.9810516782338
213,-567.8667591684277,-750.1409292030739,1077.943099804344
214,-567.8667591684277,-583.4429449357242,594.0949072999031
215,-567.8667591684277,-583.4429449357242,715.0569554260135
216,-567.8667591684277,-583.4429449357242,836.0190035521236
217,-567.8667591684277,-583.4429449357242,956.9810516782338
218,-567.8667591684277,-583.4429449357242,1077.943099804344
219,-567.8667591684277,-416.7449606683744,836.0190035521236
220,-567.8667591684277,-416.7449606683744,956.9810516782338
221,-567.8667591684277,-416.7449606683744,1077.943099804344
222,-567.8667591684277,-250.0469764010246,836.0190035521236
223,-567.8667591684277,-250.0469764010246,956.9810516782338
224,-567.8667591684277,-250.0469764010246,1077.943099804344
225,-567.8667591684277,-83.34899213367487,956.9810516782338
226,-567.8667591684277,-83.34899213367487,1077.943099804344
227,-567.8667591684277,83.34899213367487,956.9810516782338
228,-567.8667591684277,83.34899213367487,1077.943099804344
229,-567.8667591684277,250.04697640102472,956.9810516782338
230,-567.8667591684277,250.04697640102472,1077.943099804344
231,-567.8667591684277,416.74496066837446,836.0190035521236
232,-567.8667591684277,416.74496066837446,956.9810516782338
233,-567.8667591684277,416.74496066837446,1077.943099804344
234,-567.8667591684277,583.4429449357242,594.0949072999031
235,-567.8667591684277,583.4429449357242,715.0569554260135
236,-567.8667591684277,583.4429449357242,836.0190035521236
237,-567.8667591684277,583.4429449357242,956.9810516782338
238,-567.8667591684277,583.4429449357242,1077.943099804344
239,-567.8667591684277,750.1409292030739,-10.71533333064798
240,-567.8667591684277,750.1409292030739,110.24671479546225
241,-567.8667591684277,750.1409292030739,231.2087629215725
242,-567.8667591684277,750.1409292030739,352.1708110476827
243,-567.8667591684277,750.1409292030739,473.13285917379295
244,-567.8667591684277,750.1409292030739,594.0949072999031
245,-567.8667591684277,750.1409292030739,715.0569554260135
246,-567.8667591684277,750.1409292030739,836.0190035521236
247,-567.8667591684277,750.1409292030739,956.9810516782338
248,-567.8667591684277,750.1409292030739,1077.943099804344
249,-473.2222993070231,-750.1409292030739,352.1708110476827
250,-473.2222993070231,-750.1409292030739,473.13285917379295
251,-473.2222993070231,-750.1409292030739,594.0949072999031
252,-473.2222993070231,-750.1409292030739,715.0569554260135
253,-473.2222993070231,-750.1409292030739,836.0190035521236
254,-473.2222993070231,-750.1409292030739,956.9810516782338
255,-473.2222993070231,-750.1409292030739,1077.943099804344
256,-473.2222993070231,-583.4429449357242,715.0569554260135
257,-473.2222993070231,-583.4429449357242,836.0190035521236
258,-473.2222993070231,-583.4429449357242,956.9810516782338
259,-473.2222993070231,-583.4429449357242,1077.943099804344
260,-473.2222993070231,-416.7449606683744,836.0190035521236
261,-473.2222993070231,-416.7449606683744,956.9810516782338
262,-473.2222993070231,-416.7449606683744,1077.943099804344
263,-473.2222993070231,-250.0469764010246,956.9810516782338
264,-473.2222993070231,-250.0469764010246,1077.943099804344
265,-473.2222993070231,-83.34899213367487,956.9810516782338
266,-473.2222993070231,-83.34899213367487,1077.943099804344
267,-473.2222993070231,83.34899213367487,956.9810516782338
268,-473.2222993070231,83.34899213367487,1077.943099804344
269,-473.2222993070231,250.04697640102472,956.9810516782338
270,-473.2222993070231,250.04697640102472,1077.943099804344
271,-473.2222993070231,416.74496066837446,836.0190035521236
272,-473.2222993070231,416.74496066837446,956.9810516782338
273,-473.2222993070231,416.74496066837446,1077.943099804344
274,-473.2222993070231,583.4429449357242,715.0569554260135
275,-473.2222993070231,583.4429449357242,836.0190035521236
276,-473.2222993070231,583.4429449357242,956.9810516782338
277,-473.2222993070231,583.4429449357242,1077.943099804344
278,-473.2222993070231,750.1409292030739,-10.71533333064798
279,-473.2222993070231,750.1409292030739,352.1708110476827
280,-473.2222993070231,750.1409292030739,473.13285917379295
281,-473.2222993070231,750.1409292030739,594.0949072999031
282,-473.2222993070231,750.1409292030739,715.0569554260135
283,-473.2222993070231,750.1409292030739,836.0190035521236
284,-473.2222993070231,750.1409292030739,956.9810516782338
285,-473.2222993070231,750.1409292030739,1077.943099804344
286,-378.57783944561845,-750.1409292030739,594.0949072999031
287,-378.57783944561845,-750.1409292030739,715.0569554260135
288,-378.57783944561845,-750.1409292030739,836.0190035521236
289,-378.57783944561845,-750.1409292030739,956.9810516782338
290,-378.57783944561845,-750.1409292030739,1077.943099804344
291,-378.57783944561845,-583.4429449357242,836.0190035521236
292,-378.57783944561845,-583.4429449357242,956.9810516782338
293,-378.57783944561845,-583.4429449357242,1077.943099804344
294,-378.57783944561845,-416.7449606683744,956.9810516782338
295,-378.57783944561845,-416.7449606683744,1077.943099804344
296,-378.57783944561845,-250.0469764010246,956.9810516782338
297,-378.57783944561845,-250.0469764010246,1077.943099804344
298,-378.57783944561845,-83.34899213367487,1077.943099804344
299,-378.57783944561845,83.34899213367487,1077.943099804344
300,-378.57783944561845,250.04697640102472,956.9810516782338
301,-378.57783944561845,250.04697640102472,1077.943099804344
302,-378.57783944561845,416.74496066837446,956.9810516782338
303,-378.57783944561845,416.74496066837446,1077.943099804344
304,-378.57783944561845,583.4429449357242,836.0190035521236
305,-378.57783944561845,583.4429449357242,956.9810516782338
306,-378.57783944561845,583.4429449357242,1077.943099804344
307,-378.57783944561845,750.1409292030739,594.0949072999031
308,-378.57783944561845,750.1409292030739,715.0569554260135
309,-378.57783944561845,750.1409292030739,836.0190035521236
310,-378.57783944561845,750.1409292030739,956.9810516782338
311,-378.57783944561845,750.1409292030739,1077.943099804344
312,-283.93337958421387,-750.1409292030739,594.0949072999031
313,-283.93337958421387,-750.1409292030739,715.0569554260135
314,-283.93337958421387,-750.1409292030739,836.0190035521236
315,-283.93337958421387,-750.1409292030739,956.9810516782338
316,-283.93337958421387,-750.1409292030739,1077.943099804344
317,-283.93337958421387,-583.4429449357242,836.0190035521236
318,-283.93337958421387,-583.4429449357242,956.9810516782338
319,-283.93337958421387,-583.4429449357242,1077.943099804344
320,-283.93337958421387,-416.7449606683744,956.9810516782338
321,-283.93337958421387,-416.7449606683744,1077.943099804344
322,-283.93337958421387,-250.0469764010246,1077.943099804344
323,-283.93337958421387,-83.34899213367487,1077.943099804344
324,-283.93337958421387,83.34899213367487,1077.943099804344
325,-283.93337958421387,250.04697640102472,1077.943099804344
326,-283.93337958421387,416.74496066837446,956.9810516782338
327,-283.93337958421387,416.74496066837446,1077.943099804344
328,-283.93337958421387,583.4429449357242,836.0190035521236
329,-283.93337958421387,583.4429449357242,956.9810516782338
330,-283.93337958421387,583.4429449357242,1077.943099804344
331,-283.93337958421387,750.1409292030739,715.0569554260135
332,-283.93337958421387,750.1409292030739,836.0190035521236
333,-283.93337958421387,750.1409292030739,956.9810516782338
334,-283.93337958421387,750.1409292030739,1077.943099804344
335,-189.28891972280917,-750.1409292030739,715.0569554260135
336,-189.28891972280917,-750.1409292030739,836.0190035521236
337,-189.28891972280917,-750.1409292030739,956.9810516782338
338,-189.28891972280917,-750.1409292030739,1077.943099804344
339,-189.28891972280917,-583.4429449357242,956.9810516782338
340,-189.28891972280917,-583.4429449357242,1077.943099804344
341,-189.28891972280917,-416.7449606683744,956.9810516782338
342,-189.28891972280917,-416.7449606683744,1077.943099804344
343,-189.28891972280917,-250.0469764010246,1077.943099804344
344,-189.28891972280917,250.04697640102472,1077.943099804344
345,-189.28891972280917,416.74496066837446,956.9810516782338
346,-189.28891972280917,416.74496066837446,1077.943099804344
347,-189.28891972280917,583.4429449357242,956.9810516782338
348,-189.28891972280917,583.4429449357242,1077.943099804344
349,-189.28891972280917,750.1409292030739,715.0569554260135
350,-189.28891972280917,750.1409292030739,836.0190035521236
351,-189.28891972280917,750.1409292030739,956.9810516782338
352,-189.28891972280917,750.1409292030739,1077.943099804344
353,-94.64445986140458,-750.1409292030739,715.0569554260135
354,-94.64445986140458,-750.1409292030739,836.0190035521236
355,-94.64445986140458,-750.1409292030739,956.9810516782338
356,-94.64445986140458,-750.1409292030739,1077.943099804344
357,-94.64445986140458,-583.4429449357242,956.9810516782338
358,-94.64445986140458,-583.4429449357242,1077.943099804344
359,-94.64445986140458,-416.7449606683744,1077.943099804344
360,-94.64445986140458,-250.0469764010246,1077.943099804344
361,-94.64445986140458,250.04697640102472,1077.943099804344
362,-94.64445986140458,416.74496066837446,956.9810516782338
363,-94.64445986140458,416.74496066837446,1077.943099804344
364,-94.64445986140458,583.4429449357242,956.9810516782338
365,-94.64445986140458,583.4429449357242,1077.943099804344
366,-94.64445986140458,750.1409292030739,715.0569554260135
367,-94.64445986140458,750.1409292030739,836.0190035521236
368,-94.64445986140458,750.1409292030739,956.9810516782338
369,-94.64445986140458,750.1409292030739,1077.943099804344
370,0.0,-750.1409292030739,715.0569554260135
371,0.0,-750.1409292030739,836.0190035521236
372,0.0,-750.1409292030739,956.9810516782338
373,0.0,-750.1409292030739,1077.943099804344
374,0.0,-583.4429449357242,956.9810516782338
375,0.0,-583.4429449357242,1077.943099804344
376,0.0,-416.7449606683744,1077.943099804344
377,0.0,-250.0469764010246,1077.943099804344
378,0.0,250.04697640102472,1077.943099804344
379,0.0,416.74496066837446,956.9810516782338
380,0.0,416.74496066837446,1077.943099804344
381,0.0,583.4429449357242,956.9810516782338
382,0.0,583.4429449357242,1077.943099804344
383,0.0,750.1409292030739,715.0569554260135
384,0.0,750.1409292030739,836.0190035521236
385,0.0,750.1409292030739,956.9810516782338
386,0.0,750.1409292030739,1077.943099804344
